index,times,temperature,humidity,winddirection,windpower,rains,waterlevels63002501,rains63002550,waterlevels63002550,waterlevels
2022-01-04 09:00:00,104.09,6.0,91.0,8,1.0,0.0,4.93,0.0,121.55,3.95
2022-01-04 10:00:00,104.1,7.0,96.0,7,1.0,0.0,4.93,0.0,121.54,3.95
2022-01-04 11:00:00,104.11,9.0,91.0,3,1.0,0.0,4.93,0.0,121.52,3.95
2022-01-04 12:00:00,104.12,10.0,85.0,2,1.0,0.0,4.93,0.0,121.5,3.95
2022-01-04 13:00:00,104.13,11.0,78.0,2,1.0,0.0,4.93,0.0,121.5,3.95
2022-01-04 14:00:00,104.14,12.0,73.0,7,1.0,0.0,4.93,0.0,121.5,3.95
2022-01-04 15:00:00,104.15,13.0,65.0,8,1.0,0.0,4.93,0.0,121.5,3.95
2022-01-04 16:00:00,104.16,13.0,69.0,4,1.0,0.0,4.93,0.0,121.5,3.95
2022-01-04 17:00:00,104.17,12.0,70.0,1,1.0,0.0,4.93,0.0,121.5,3.95
2022-01-04 18:00:00,104.18,11.0,75.0,1,1.0,0.0,4.93,0.0,121.5,3.95
2022-01-04 19:00:00,104.19,11.0,80.0,1,1.0,0.0,4.93,0.0,121.5,3.95
2022-01-04 20:00:00,104.2,11.0,84.0,1,1.0,0.0,4.93,0.0,121.5,3.95
2022-01-04 21:00:00,104.21,11.0,87.0,1,1.0,0.0,4.93,0.0,121.5,3.95
2022-01-04 22:00:00,104.22,10.0,90.0,7,1.0,0.0,4.93,0.0,121.45,3.95
2022-01-04 23:00:00,104.23,7.0,71.0,3,1.0,0.0,4.93,0.0,121.45,3.95
2022-01-05 00:00:00,105.0,9.0,96.0,8,1.0,0.0,4.93,0.0,121.45,3.95
2022-01-05 01:00:00,105.01,9.0,97.0,6,1.0,0.0,4.93,0.0,121.45,3.95
2022-01-05 02:00:00,105.02,8.0,98.0,5,1.0,0.0,4.93,0.0,121.45,3.95
2022-01-05 03:00:00,105.03,8.0,99.0,4,1.0,0.0,4.93,0.0,121.45,3.95
2022-01-05 04:00:00,105.04,8.0,99.0,7,0.0,0.0,4.93,0.0,121.45,3.95
2022-01-05 05:00:00,105.05,8.0,98.0,3,1.0,0.0,4.93,0.0,121.45,3.95
2022-01-05 06:00:00,105.06,8.0,97.0,2,1.0,0.0,4.93,0.0,121.45,3.95
2022-01-05 07:00:00,105.07,8.0,96.0,6,1.0,0.0,4.93,0.0,121.45,3.95
2022-01-05 08:00:00,105.08,9.0,96.0,8,1.0,0.0,4.93,0.0,121.45,3.95
2022-01-05 09:00:00,105.09,10.0,89.0,6,1.0,0.0,4.93,0.0,121.43,3.96
2022-01-05 10:00:00,105.1,11.0,84.0,6,2.0,0.0,4.93,0.0,121.43,3.96
2022-01-05 11:00:00,105.11,11.0,84.0,5,1.0,0.0,4.93,0.0,121.41,3.96
2022-01-05 12:00:00,105.12,11.0,91.0,5,1.0,0.0,4.93,0.5,121.39,3.96
2022-01-05 13:00:00,105.13,10.0,96.0,5,1.0,0.5,4.93,0.5,121.39,3.96
2022-01-05 14:00:00,105.14,10.0,98.0,6,1.0,0.5,4.93,0.0,121.39,3.96
2022-01-05 15:00:00,105.15,10.0,94.0,5,2.0,0.0,4.93,0.0,121.39,3.96
2022-01-05 16:00:00,105.16,10.0,90.0,1,2.0,0.0,4.93,0.0,121.39,3.96
2022-01-05 17:00:00,105.17,9.0,91.0,2,2.0,0.0,4.93,0.0,121.39,3.96
2022-01-05 18:00:00,105.18,8.0,92.0,4,2.0,0.0,4.93,0.0,121.38,3.96
2022-01-05 19:00:00,105.19,8.0,93.0,5,2.0,0.0,4.93,0.0,121.38,3.96
2022-01-05 20:00:00,105.2,7.0,93.0,6,2.0,0.0,4.93,0.0,121.37,3.96
2022-01-05 21:00:00,105.21,7.0,95.0,7,2.0,0.0,4.93,0.0,121.35,3.96
2022-01-05 22:00:00,105.22,7.0,92.0,7,2.0,0.0,4.93,0.0,121.33,3.96
2022-01-05 23:00:00,105.23,10.0,90.0,7,1.0,0.0,4.93,0.0,121.32,3.96
2022-01-06 00:00:00,106.0,7.0,98.0,6,2.0,0.0,4.93,0.0,121.32,3.96
2022-01-06 01:00:00,106.01,6.0,98.0,5,1.0,0.0,4.93,0.0,121.32,3.96
2022-01-06 02:00:00,106.02,7.0,98.0,7,2.0,0.0,4.93,0.0,121.32,3.96
2022-01-06 03:00:00,106.03,7.0,96.0,7,2.0,0.0,4.93,0.0,121.32,3.96
2022-01-06 04:00:00,106.04,7.0,96.0,5,1.0,0.0,4.93,0.0,121.32,3.96
2022-01-06 05:00:00,106.05,7.0,97.0,8,2.0,0.0,4.93,0.0,121.32,3.96
2022-01-06 06:00:00,106.06,7.0,93.0,7,2.0,0.0,4.93,0.0,121.32,3.96
2022-01-06 07:00:00,106.07,7.0,89.0,1,2.0,0.0,4.93,0.0,121.32,3.96
2022-01-06 08:00:00,106.08,7.0,84.0,7,2.0,0.0,4.93,0.0,121.32,3.96
2022-01-06 09:00:00,106.09,7.0,80.0,7,3.0,0.0,4.93,0.5,121.32,3.96
2022-01-06 10:00:00,106.1,8.0,74.0,8,2.0,0.0,4.93,0.0,121.31,3.96
2022-01-06 11:00:00,106.11,9.0,68.0,1,2.0,0.0,4.93,0.0,121.29,3.96
2022-01-06 12:00:00,106.12,9.0,63.0,1,2.0,0.0,4.93,0.0,121.27,3.96
2022-01-06 13:00:00,106.13,8.0,63.0,8,2.0,0.0,4.93,0.0,121.27,3.95
2022-01-06 14:00:00,106.14,8.0,63.0,7,2.0,0.0,4.93,0.0,121.27,3.94
2022-01-06 15:00:00,106.15,8.0,66.0,8,2.0,0.0,4.93,0.0,121.27,3.93
2022-01-06 16:00:00,106.16,8.0,66.0,1,1.0,0.0,4.93,0.0,121.27,3.93
2022-01-06 17:00:00,106.17,8.0,72.0,8,2.0,0.0,4.93,0.0,121.27,3.92
2022-01-06 18:00:00,106.18,8.0,73.0,8,1.0,0.0,4.93,0.0,121.27,3.92
2022-01-06 19:00:00,106.19,7.0,72.0,7,2.0,0.0,4.93,0.0,121.27,3.92
2022-01-06 20:00:00,106.2,7.0,73.0,5,1.0,0.0,4.93,0.0,121.27,3.92
2022-01-06 21:00:00,106.21,7.0,73.0,6,1.0,0.0,4.93,0.0,121.25,3.92
2022-01-06 22:00:00,106.22,7.0,64.0,8,1.0,0.0,4.93,0.0,121.22,3.92
2022-01-06 23:00:00,106.23,7.0,92.0,7,2.0,0.0,4.93,0.0,121.21,3.92
2022-01-07 00:00:00,107.0,7.0,65.0,1,2.0,0.0,4.93,0.0,121.21,3.92
2022-01-07 01:00:00,107.01,6.0,68.0,1,1.0,0.0,4.93,0.0,121.21,3.92
2022-01-07 02:00:00,107.02,6.0,66.0,1,2.0,0.0,4.93,0.0,121.21,3.92
2022-01-07 03:00:00,107.03,5.0,70.0,7,1.0,0.0,4.93,0.0,121.21,3.92
2022-01-07 04:00:00,107.04,6.0,70.0,6,1.0,0.0,4.93,0.0,121.21,3.92
2022-01-07 05:00:00,107.05,6.0,69.0,8,1.0,0.0,4.93,0.0,121.21,3.92
2022-01-07 06:00:00,107.06,6.0,72.0,8,1.0,0.0,4.93,0.0,121.21,3.92
2022-01-07 07:00:00,107.07,5.0,69.0,7,1.0,0.0,4.93,0.0,121.21,3.92
2022-01-07 08:00:00,107.08,6.0,69.0,6,1.0,0.0,4.93,0.0,121.21,3.92
2022-01-07 09:00:00,107.09,6.0,63.0,8,1.0,0.0,4.93,0.0,121.21,3.92
2022-01-07 10:00:00,107.1,8.0,59.0,7,1.0,0.0,4.93,0.0,121.2,3.92
2022-01-07 11:00:00,107.11,8.0,61.0,7,1.0,0.0,4.93,0.0,121.18,3.92
2022-01-07 12:00:00,107.12,9.0,56.0,5,1.0,0.0,4.93,0.0,121.17,3.92
2022-01-07 13:00:00,107.13,9.0,53.0,4,1.0,0.0,4.93,0.0,121.16,3.92
2022-01-07 14:00:00,107.14,9.0,55.0,7,1.0,0.0,4.93,0.0,121.16,3.92
2022-01-07 15:00:00,107.15,10.0,54.0,4,1.0,0.0,4.93,0.0,121.16,3.93
2022-01-07 16:00:00,107.16,9.0,54.0,6,1.0,0.0,4.93,0.0,121.16,4.02
2022-01-07 17:00:00,107.17,9.0,56.0,8,1.0,0.0,4.93,0.0,121.16,4.08
2022-01-07 18:00:00,107.18,9.0,60.0,7,1.0,0.0,4.93,0.0,121.15,4.07
2022-01-07 19:00:00,107.19,8.0,64.0,5,1.0,0.0,4.93,0.0,121.15,4.04
2022-01-07 20:00:00,107.2,8.0,66.0,6,1.0,0.0,4.93,0.0,121.15,4.01
2022-01-07 21:00:00,107.21,8.0,66.0,1,1.0,0.0,4.93,0.0,121.13,3.99
2022-01-07 22:00:00,107.22,8.0,67.0,7,1.0,0.0,4.93,0.0,121.11,3.97
2022-01-07 23:00:00,107.23,7.0,64.0,8,1.0,0.0,4.93,0.0,121.1,3.96
2022-01-08 00:00:00,108.0,8.0,65.0,7,1.0,0.0,4.93,0.0,121.1,3.95
2022-01-08 01:00:00,108.01,8.0,63.0,1,1.0,0.0,4.93,0.0,121.1,3.95
2022-01-08 02:00:00,108.02,7.0,67.0,8,1.0,0.0,4.93,0.0,121.1,3.95
2022-01-08 03:00:00,108.03,7.0,69.0,7,1.0,0.0,4.93,0.0,121.1,3.95
2022-01-08 04:00:00,108.04,7.0,71.0,8,1.0,0.0,4.93,0.0,121.1,3.95
2022-01-08 05:00:00,108.05,7.0,74.0,8,1.0,0.0,4.93,0.0,121.1,3.95
2022-01-08 06:00:00,108.06,7.0,75.0,1,1.0,0.0,4.93,0.0,121.1,3.95
2022-01-08 07:00:00,108.07,7.0,77.0,8,1.0,0.0,4.93,0.0,121.1,3.95
2022-01-08 08:00:00,108.08,7.0,76.0,8,1.0,0.0,4.93,0.0,121.1,3.95
2022-01-08 09:00:00,108.09,8.0,73.0,8,1.0,0.0,4.93,0.0,121.1,3.95
2022-01-08 10:00:00,108.1,8.0,69.0,1,1.0,0.0,4.93,0.0,121.09,3.95
2022-01-08 11:00:00,108.11,8.0,68.0,1,1.0,0.0,4.93,0.0,121.07,3.95
2022-01-08 12:00:00,108.12,9.0,66.0,7,1.0,0.0,4.93,0.0,121.05,3.95
2022-01-08 13:00:00,108.13,10.0,66.0,1,1.0,0.0,4.93,0.0,121.05,3.95
2022-01-08 14:00:00,108.14,10.0,63.0,1,1.0,0.0,4.93,0.0,121.05,3.95
2022-01-08 15:00:00,108.15,10.0,62.0,1,1.0,0.0,4.93,0.0,121.05,3.95
2022-01-08 16:00:00,108.16,9.0,64.0,1,1.0,0.0,4.93,0.0,121.05,3.95
2022-01-08 17:00:00,108.17,9.0,64.0,2,1.0,0.0,4.93,0.0,121.05,3.95
2022-01-08 18:00:00,108.18,9.0,66.0,7,0.0,0.0,4.93,0.0,121.05,3.95
2022-01-08 19:00:00,108.19,9.0,66.0,8,1.0,0.0,4.93,0.0,121.04,3.95
2022-01-08 20:00:00,108.2,9.0,67.0,1,1.0,0.0,4.93,0.0,121.04,3.95
2022-01-08 21:00:00,108.21,8.0,72.0,8,1.0,0.0,4.93,0.0,121.02,3.95
2022-01-08 22:00:00,108.22,8.0,75.0,1,1.0,0.0,4.93,0.0,121.0,3.95
2022-01-08 23:00:00,108.23,8.0,67.0,7,1.0,0.0,4.93,0.0,120.99,3.95
2022-01-09 00:00:00,109.0,8.0,71.0,1,1.0,0.0,4.93,0.0,120.99,3.95
2022-01-09 01:00:00,109.01,7.0,75.0,8,1.0,0.0,4.93,0.5,120.99,3.95
2022-01-09 02:00:00,109.02,6.0,82.0,8,1.0,0.5,4.93,0.5,120.99,3.95
2022-01-09 03:00:00,109.03,6.0,89.0,8,1.0,0.4,4.93,1.0,120.99,3.95
2022-01-09 04:00:00,109.04,6.0,93.0,1,1.0,2.2,4.93,1.0,120.99,3.95
2022-01-09 05:00:00,109.05,6.0,96.0,1,2.0,0.0,4.93,0.0,120.99,3.95
2022-01-09 06:00:00,109.06,5.0,95.0,5,1.0,0.0,4.93,0.0,120.99,3.95
2022-01-09 07:00:00,109.07,5.0,95.0,8,1.0,0.5,4.93,0.0,120.99,3.95
2022-01-09 08:00:00,109.08,5.0,95.0,8,1.0,0.0,4.93,0.0,120.99,3.95
2022-01-09 09:00:00,109.09,5.0,93.0,8,2.0,0.0,4.93,0.0,120.99,3.95
2022-01-09 10:00:00,109.1,6.0,93.0,8,1.0,0.0,4.93,0.5,120.99,3.95
2022-01-09 11:00:00,109.11,6.0,90.0,7,1.0,0.5,4.93,0.0,120.97,3.96
2022-01-09 12:00:00,109.12,7.0,85.0,6,1.0,0.0,4.93,0.0,120.94,3.97
2022-01-09 13:00:00,109.13,7.0,81.0,7,1.0,0.0,4.93,0.0,120.93,3.97
2022-01-09 14:00:00,109.14,7.0,79.0,6,1.0,0.0,4.93,0.0,120.93,3.97
2022-01-09 15:00:00,109.15,7.0,78.0,6,1.0,0.0,4.93,0.0,120.93,3.97
2022-01-09 16:00:00,109.16,7.0,77.0,6,1.0,0.0,4.93,0.0,120.93,3.97
2022-01-09 17:00:00,109.17,7.0,79.0,3,1.0,0.0,4.93,0.0,120.93,3.97
2022-01-09 18:00:00,109.18,7.0,76.0,3,1.0,0.0,4.93,0.0,120.93,3.97
2022-01-09 19:00:00,109.19,7.0,79.0,1,1.0,0.0,4.93,0.0,120.93,3.97
2022-01-09 20:00:00,109.2,7.0,80.0,2,1.0,0.0,4.93,0.0,120.93,3.97
2022-01-09 21:00:00,109.21,7.0,81.0,7,1.0,0.0,4.93,0.0,120.91,3.97
2022-01-09 22:00:00,109.22,7.0,80.0,7,1.0,0.0,4.93,0.0,120.91,3.97
2022-01-09 23:00:00,109.23,8.0,75.0,1,1.0,0.0,4.93,0.0,120.91,3.97
2022-01-10 00:00:00,110.0,7.0,84.0,8,1.0,0.0,4.93,0.0,120.87,3.96
2022-01-10 01:00:00,110.01,7.0,85.0,7,0.0,0.0,4.93,0.0,120.87,3.96
2022-01-10 02:00:00,110.02,7.0,86.0,7,1.0,0.0,4.93,0.0,120.87,3.96
2022-01-10 03:00:00,110.03,7.0,86.0,2,1.0,0.0,4.93,0.0,120.87,3.97
2022-01-10 04:00:00,110.04,7.0,86.0,2,1.0,0.0,4.93,0.0,120.87,3.97
2022-01-10 05:00:00,110.05,7.0,85.0,7,0.0,0.0,4.93,0.0,120.87,3.97
2022-01-10 06:00:00,110.06,6.0,82.0,2,1.0,0.0,4.93,0.0,120.87,3.97
2022-01-10 07:00:00,110.07,6.0,84.0,1,1.0,0.0,4.93,0.0,120.87,3.97
2022-01-10 08:00:00,110.08,7.0,78.0,3,1.0,0.0,4.93,0.0,120.87,3.97
2022-01-10 09:00:00,110.09,7.0,80.0,3,2.0,0.0,4.93,0.0,120.87,3.97
2022-01-10 10:00:00,110.1,8.0,78.0,3,1.0,0.0,4.93,0.0,120.87,3.97
2022-01-10 11:00:00,110.11,8.0,74.0,5,1.0,0.0,4.93,0.0,120.85,3.97
2022-01-10 12:00:00,110.12,9.0,72.0,5,1.0,0.0,4.93,0.0,120.83,3.97
2022-01-10 13:00:00,110.13,9.0,71.0,6,1.0,0.0,4.93,0.0,120.82,3.97
2022-01-10 14:00:00,110.14,9.0,72.0,7,8.0,0.0,4.93,0.0,120.82,3.97
2022-01-10 15:00:00,110.15,9.0,74.0,6,1.0,0.0,4.93,0.0,120.82,3.97
2022-01-10 16:00:00,110.16,9.0,75.0,6,1.0,0.0,4.93,0.0,120.82,3.97
2022-01-10 17:00:00,110.17,9.0,80.0,5,1.0,0.0,4.93,0.0,120.82,3.97
2022-01-10 18:00:00,110.18,8.0,83.0,6,2.0,0.0,4.93,0.0,120.82,3.96
2022-01-10 19:00:00,110.19,8.0,89.0,1,1.0,0.0,4.93,0.0,120.82,3.95
2022-01-10 20:00:00,110.2,7.0,92.0,6,2.0,0.0,4.93,0.5,120.81,3.94
2022-01-10 21:00:00,110.21,7.0,96.0,6,1.0,0.0,4.93,0.0,120.78,3.93
2022-01-10 22:00:00,110.22,6.0,94.0,4,1.0,0.0,4.93,0.0,120.76,3.93
2022-01-10 23:00:00,110.23,7.0,80.0,7,1.0,0.0,4.93,0.0,120.76,3.93
2022-01-11 00:00:00,111.0,6.0,91.0,6,1.0,0.0,4.93,0.0,120.76,3.93
2022-01-11 01:00:00,111.01,6.0,67.0,7,8.0,0.0,4.93,0.0,120.76,3.93
2022-01-11 02:00:00,111.02,6.0,85.0,5,1.0,0.0,4.93,0.0,120.76,3.93
2022-01-11 03:00:00,111.03,6.0,78.0,5,2.0,0.0,4.93,0.0,120.76,3.93
2022-01-11 04:00:00,111.04,6.0,74.0,5,1.0,0.0,4.93,0.0,120.76,3.93
2022-01-11 05:00:00,111.05,6.0,74.0,5,2.0,0.0,4.93,0.0,120.76,3.93
2022-01-11 06:00:00,111.06,6.0,76.0,4,1.0,0.0,4.93,0.0,120.76,3.93
2022-01-11 07:00:00,111.07,6.0,79.0,6,1.0,0.0,4.93,0.0,120.76,3.93
2022-01-11 08:00:00,111.08,6.0,77.0,6,2.0,0.0,4.93,0.0,120.76,3.93
2022-01-11 09:00:00,111.09,5.0,70.0,7,3.0,0.0,4.93,0.0,120.76,3.93
2022-01-11 10:00:00,111.1,6.0,64.0,7,2.0,0.0,4.93,0.0,120.75,3.93
2022-01-11 11:00:00,111.11,7.0,55.0,8,2.0,0.0,4.93,0.0,120.73,3.93
2022-01-11 12:00:00,111.12,8.0,41.0,8,3.0,0.0,4.93,0.0,120.72,3.93
2022-01-11 13:00:00,111.13,8.0,34.0,5,2.0,0.0,4.93,0.0,120.71,3.93
2022-01-11 14:00:00,111.14,8.0,32.0,6,2.0,0.0,4.93,0.0,120.71,3.93
2022-01-11 15:00:00,111.15,7.0,34.0,7,2.0,0.0,4.93,0.0,120.71,3.93
2022-01-11 16:00:00,111.16,7.0,38.0,7,2.0,0.0,4.93,0.0,120.71,3.93
2022-01-11 17:00:00,111.17,6.0,38.0,7,2.0,0.0,4.93,0.0,120.71,3.93
2022-01-11 18:00:00,111.18,5.0,39.0,7,2.0,0.0,4.93,0.0,120.71,3.93
2022-01-11 19:00:00,111.19,4.0,41.0,1,1.0,0.0,4.93,0.0,120.71,3.93
2022-01-11 20:00:00,111.2,4.0,43.0,8,1.0,0.0,4.93,0.0,120.7,3.93
2022-01-11 21:00:00,111.21,3.0,48.0,2,1.0,0.0,4.93,0.0,120.68,3.93
2022-01-11 22:00:00,111.22,3.0,53.0,1,1.0,0.0,4.93,0.0,120.66,3.93
2022-01-11 23:00:00,111.23,6.0,94.0,4,1.0,0.0,4.93,0.0,120.66,3.93
2022-01-12 00:00:00,112.0,2.0,59.0,8,1.0,0.0,4.93,0.0,120.66,3.93
2022-01-12 01:00:00,112.01,1.0,61.0,4,1.0,0.0,4.93,0.0,120.66,3.93
2022-01-12 02:00:00,112.02,2.0,62.0,8,1.0,0.0,4.93,0.0,120.66,3.93
2022-01-12 03:00:00,112.03,1.0,63.0,1,1.0,0.0,4.93,0.0,120.65,3.93
2022-01-12 04:00:00,112.04,1.0,67.0,1,1.0,0.0,4.93,0.0,120.65,3.93
2022-01-12 05:00:00,112.05,0.0,73.0,7,1.0,0.0,4.93,0.0,120.65,3.93
2022-01-12 06:00:00,112.06,0.0,77.0,1,1.0,0.0,4.93,0.0,120.65,3.93
2022-01-12 07:00:00,112.07,0.0,77.0,2,1.0,0.0,4.93,0.0,120.65,3.93
2022-01-12 08:00:00,112.08,1.0,73.0,3,1.0,0.0,4.93,0.0,120.65,3.93
2022-01-12 09:00:00,112.09,5.0,55.0,2,2.0,0.0,4.93,0.0,120.65,3.94
2022-01-12 10:00:00,112.1,6.0,46.0,2,2.0,0.0,4.93,0.0,120.64,3.94
2022-01-12 11:00:00,112.11,7.0,42.0,3,2.0,0.0,4.93,0.0,120.64,3.94
2022-01-12 12:00:00,112.12,8.0,38.0,3,2.0,0.0,4.93,0.0,120.64,3.94
2022-01-12 13:00:00,112.13,8.0,37.0,3,2.0,0.0,4.93,0.0,120.64,3.94
2022-01-12 14:00:00,112.14,9.0,36.0,3,2.0,0.0,4.93,0.0,120.64,3.94
2022-01-12 15:00:00,112.15,9.0,38.0,3,1.0,0.0,4.93,0.0,120.62,3.94
2022-01-12 16:00:00,112.16,8.0,38.0,3,1.0,0.0,4.93,0.0,120.61,3.94
2022-01-12 17:00:00,112.17,8.0,43.0,2,1.0,0.0,4.93,0.0,120.61,3.94
2022-01-12 18:00:00,112.18,6.0,55.0,1,1.0,0.0,4.93,0.0,120.6,3.94
2022-01-12 19:00:00,112.19,5.0,59.0,3,1.0,0.0,4.93,0.0,120.6,3.94
2022-01-12 20:00:00,112.2,5.0,60.0,8,1.0,0.0,4.93,0.0,120.59,3.94
2022-01-12 21:00:00,112.21,4.0,67.0,8,1.0,0.0,4.93,0.0,120.57,3.94
2022-01-12 22:00:00,112.22,3.0,71.0,7,0.0,0.0,4.93,0.0,120.55,3.94
2022-01-12 23:00:00,112.23,3.0,53.0,1,1.0,0.0,4.93,0.0,120.54,3.94
2022-01-13 00:00:00,113.0,3.0,76.0,5,1.0,0.0,4.93,0.0,120.54,3.94
2022-01-13 01:00:00,113.01,4.0,72.0,6,1.0,0.0,4.93,0.0,120.54,3.94
2022-01-13 02:00:00,113.02,4.0,72.0,5,1.0,0.0,4.93,0.0,120.54,3.94
2022-01-13 03:00:00,113.03,4.0,73.0,5,1.0,0.0,4.93,0.0,120.54,3.94
2022-01-13 04:00:00,113.04,3.0,79.0,5,1.0,0.0,4.93,0.0,120.54,3.94
2022-01-13 05:00:00,113.05,3.0,80.0,5,1.0,0.0,4.93,0.0,120.54,3.94
2022-01-13 06:00:00,113.06,5.0,72.0,5,2.0,0.0,4.93,0.0,120.54,3.94
2022-01-13 07:00:00,113.07,5.0,74.0,6,2.0,0.0,4.93,0.0,120.54,3.94
2022-01-13 08:00:00,113.08,5.0,74.0,5,2.0,0.0,4.93,0.0,120.54,3.94
2022-01-13 09:00:00,113.09,5.0,67.0,5,1.0,0.0,4.93,0.0,120.54,3.94
2022-01-13 10:00:00,113.1,5.0,59.0,5,2.0,0.0,4.93,0.0,120.54,3.95
2022-01-13 11:00:00,113.11,5.0,60.0,5,1.0,0.0,4.93,0.0,120.52,4.04
2022-01-13 12:00:00,113.12,6.0,56.0,5,2.0,0.0,4.93,0.0,120.52,4.04
2022-01-13 13:00:00,113.13,7.0,55.0,6,2.0,0.0,4.93,0.0,120.52,4.04
2022-01-13 14:00:00,113.14,6.0,50.0,6,2.0,0.0,4.93,0.0,120.5,4.11
2022-01-13 15:00:00,113.15,6.0,52.0,6,2.0,0.0,4.93,0.0,120.5,4.1
2022-01-13 16:00:00,113.16,6.0,49.0,6,2.0,0.0,4.93,0.0,120.5,4.07
2022-01-13 17:00:00,113.17,5.0,47.0,8,2.0,0.0,4.93,0.0,120.5,4.05
2022-01-13 18:00:00,113.18,4.0,47.0,8,2.0,0.0,4.93,0.0,120.5,4.05
2022-01-13 19:00:00,113.19,3.0,50.0,1,1.0,0.0,4.93,0.0,120.5,4.05
2022-01-13 20:00:00,113.2,3.0,47.0,7,3.0,0.0,4.93,0.0,120.5,4.05
2022-01-13 21:00:00,113.21,3.0,49.0,7,2.0,0.0,4.93,0.0,120.5,4.05
2022-01-13 22:00:00,113.22,2.0,57.0,3,1.0,0.0,4.93,0.0,120.44,3.97
2022-01-13 23:00:00,113.23,3.0,71.0,7,0.0,0.0,4.93,0.0,120.44,3.97
2022-01-14 00:00:00,114.0,1.0,62.0,6,1.0,0.0,4.93,0.0,120.44,3.97
2022-01-14 01:00:00,114.01,0.0,68.0,8,1.0,0.0,4.93,0.0,120.44,3.97
2022-01-14 02:00:00,114.02,0.0,72.0,4,1.0,0.0,4.93,0.0,120.44,3.97
2022-01-14 03:00:00,114.03,0.0,77.0,1,1.0,0.0,4.93,0.0,120.44,3.97
2022-01-14 04:00:00,114.04,0.0,74.0,2,1.0,0.0,4.93,0.0,120.44,3.97
2022-01-14 05:00:00,114.05,0.0,71.0,8,1.0,0.0,4.93,0.0,120.44,3.97
2022-01-14 06:00:00,114.06,0.0,72.0,1,1.0,0.0,4.93,0.0,120.44,3.97
2022-01-14 07:00:00,114.07,-1.0,75.0,8,1.0,0.0,4.93,0.0,120.44,3.97
2022-01-14 08:00:00,114.08,0.0,75.0,7,0.0,0.0,4.93,0.0,120.44,3.97
2022-01-14 09:00:00,114.09,3.0,64.0,3,2.0,0.0,4.93,0.0,120.44,3.97
2022-01-14 10:00:00,114.1,5.0,58.0,2,2.0,0.0,4.93,0.0,120.42,3.96
2022-01-14 11:00:00,114.11,5.0,56.0,2,1.0,0.0,4.93,0.0,120.43,3.96
2022-01-14 12:00:00,114.12,6.0,48.0,2,2.0,0.0,4.93,0.0,120.41,3.96
2022-01-14 13:00:00,114.13,6.0,43.0,3,2.0,0.0,4.93,0.0,120.4,3.96
2022-01-14 14:00:00,114.14,7.0,44.0,3,1.0,0.0,4.93,0.0,120.4,3.96
2022-01-14 15:00:00,114.15,6.0,42.0,3,1.0,0.0,4.93,0.0,120.4,3.96
2022-01-14 16:00:00,114.16,6.0,44.0,3,2.0,0.0,4.93,0.0,120.4,3.96
2022-01-14 17:00:00,114.17,4.0,75.0,3,1.0,0.0,4.93,0.0,120.4,3.96
2022-01-14 18:00:00,114.18,3.0,92.0,3,2.0,0.5,4.93,0.0,120.39,3.96
2022-01-14 19:00:00,114.19,2.0,96.0,3,1.0,0.0,4.93,0.5,120.38,3.96
2022-01-14 20:00:00,114.2,3.0,96.0,3,2.0,0.0,4.94,0.0,120.38,3.96
2022-01-14 21:00:00,114.21,3.0,95.0,3,1.0,0.0,4.94,0.0,120.35,3.96
2022-01-14 22:00:00,114.22,3.0,95.0,5,1.0,0.0,4.94,0.0,120.33,3.96
2022-01-14 23:00:00,114.23,2.0,57.0,3,1.0,0.0,4.94,0.0,120.32,3.96
2022-01-15 00:00:00,115.0,3.0,92.0,5,1.0,0.0,4.94,0.0,120.32,3.96
2022-01-15 01:00:00,115.01,2.0,93.0,5,1.0,0.0,4.94,0.0,120.32,3.96
2022-01-15 02:00:00,115.02,2.0,96.0,5,1.0,0.0,4.93,0.0,120.32,3.96
2022-01-15 03:00:00,115.03,2.0,98.0,6,1.0,0.0,4.93,0.0,120.32,3.96
2022-01-15 04:00:00,115.04,2.0,97.0,7,1.0,0.0,4.93,0.0,120.32,3.96
2022-01-15 05:00:00,115.05,2.0,98.0,7,0.0,0.0,4.93,0.0,120.32,3.96
2022-01-15 06:00:00,115.06,2.0,98.0,7,0.0,0.0,4.93,0.0,120.32,3.96
2022-01-15 07:00:00,115.07,2.0,98.0,7,1.0,0.0,4.93,0.0,120.32,3.96
2022-01-15 08:00:00,115.08,3.0,98.0,5,1.0,0.0,4.93,0.0,120.32,3.96
2022-01-15 09:00:00,115.09,4.0,90.0,5,1.0,0.0,4.93,0.0,120.32,3.96
2022-01-15 10:00:00,115.1,6.0,74.0,5,1.0,0.5,4.93,0.0,120.32,3.96
2022-01-15 11:00:00,115.11,8.0,62.0,4,1.0,0.0,4.93,0.0,120.32,3.96
2022-01-15 12:00:00,115.12,11.0,59.0,3,1.0,0.0,4.93,0.0,120.3,3.96
2022-01-15 13:00:00,115.13,12.0,53.0,3,1.0,0.0,4.93,0.0,120.29,3.96
2022-01-15 14:00:00,115.14,12.0,48.0,3,2.0,0.0,4.93,0.0,120.29,3.96
2022-01-15 15:00:00,115.15,12.0,47.0,2,1.0,0.0,4.93,0.0,120.29,3.96
2022-01-15 16:00:00,115.16,11.0,51.0,2,1.0,0.0,4.93,0.0,120.29,3.96
2022-01-15 17:00:00,115.17,10.0,54.0,2,1.0,0.0,4.93,0.0,120.29,3.96
